Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Wekeza Maisha Fund,1785118968.17,5393783.95,330.9586,330.9586,324.3394,2017-09-21
Wekeza Maisha Fund,1784758189.98,5393783.95,330.8917,330.8917,324.2738,2017-09-20
Wekeza Maisha Fund,1784758189.98,5393783.95,330.8917,330.8917,324.2738,2017-09-20
Wekeza Maisha Fund,1784366694.69,5393693.2,330.8247,330.8247,324.2082,2017-09-19
Wekeza Maisha Fund,1784366694.69,5393693.2,330.8247,330.8247,324.2082,2017-09-19
Wekeza Maisha Fund,1787877872.78,5405396.3,330.758,330.758,324.1428,2017-09-18
Wekeza Maisha Fund,1787877872.78,5405396.3,330.758,330.758,324.1428,2017-09-18
Wekeza Maisha Fund,1786794186.96,5405396.3,330.5575,330.5575,323.9463,2017-09-15
Wekeza Maisha Fund,1786794186.96,5405396.3,330.5575,330.5575,323.9463,2017-09-15
Wekeza Maisha Fund,2005282391.96,6058701.55,330.9756,330.9756,324.3561,2017-09-14
Wekeza Maisha Fund,2005282391.96,6058701.55,330.9756,330.9756,324.3561,2017-09-14
Wekeza Maisha Fund,2035476064.94,6058552.73,335.9674,335.9674,329.248,2017-09-13
Wekeza Maisha Fund,2035476064.94,6058552.73,335.9674,335.9674,329.248,2017-09-13
Wekeza Maisha Fund,2035078805.99,6058391.97,335.9107,335.9107,329.1925,2017-09-12
Wekeza Maisha Fund,2035078805.99,6058391.97,335.9107,335.9107,329.1925,2017-09-12
Wekeza Maisha Fund,2034682665.61,6058237.06,335.8539,335.8539,329.1368,2017-09-11
Wekeza Maisha Fund,2034682665.61,6058237.06,335.8539,335.8539,329.1368,2017-09-11
Wekeza Maisha Fund,2033707218.05,6058204.29,335.6947,335.6947,328.9808,2017-09-08
Wekeza Maisha Fund,2033707218.05,6058204.29,335.6947,335.6947,328.9808,2017-09-08
Wekeza Maisha Fund,2040835167.67,6080071.61,335.6597,335.6597,328.9465,2017-09-07
Wekeza Maisha Fund,2040835167.67,6080071.61,335.6597,335.6597,328.9465,2017-09-07
Wekeza Maisha Fund,2031496841.44,6053610.29,335.5843,335.5843,328.8727,2017-09-06
Wekeza Maisha Fund,2031496841.44,6053610.29,335.5843,335.5843,328.8727,2017-09-06
Wekeza Maisha Fund,2031023126.2,6053535.76,335.5102,335.5102,328.8,2017-09-05
Wekeza Maisha Fund,2031023126.2,6053535.76,335.5102,335.5102,328.8,2017-09-05
Wekeza Maisha Fund,2055825871.55,6129019.59,335.4249,335.4249,328.7164,2017-09-04
Wekeza Maisha Fund,2055825871.55,6129019.59,335.4249,335.4249,328.7164,2017-09-04
Wekeza Maisha Fund,2339076259.06,6980093.6,335.1067,335.1067,328.4046,2017-08-31
Wekeza Maisha Fund,2339076259.06,6980093.6,335.1067,335.1067,328.4046,2017-08-31
Wekeza Maisha Fund,2338413573.49,6979377.07,335.0462,335.0462,328.3452,2017-08-30
