Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Jikimu Fund,17652025897.3,122070896.23,144.6047,144.6047,141.7126,2021-04-30
Jikimu Fund,17638045788.47,122049340.32,144.5157,144.5157,141.6254,2021-04-29
Jikimu Fund,17632711871.0,122039996.53,144.4831,144.4831,141.5934,2021-04-28
Jikimu Fund,17677164009.05,122396319.66,144.4256,144.4256,141.5371,2021-04-27
Jikimu Fund,17655643183.43,122365824.61,144.2857,144.2857,141.4,2021-04-23
Jikimu Fund,17604141137.75,122206160.93,144.0528,144.0528,141.1718,2021-04-22
Jikimu Fund,17592045313.49,4011373264.97,144.0156,144.0156,141.1353,2021-04-21
Jikimu Fund,17687716257.53,122848078.82,143.9804,143.9804,141.1008,2021-04-20
Jikimu Fund,17679927467.17,122823527.62,143.9458,143.9458,141.0669,2021-04-19
Jikimu Fund,17666858217.61,122821517.7,143.8417,143.8417,140.9649,2021-04-16
Jikimu Fund,17661066546.95,122811135.71,143.8067,143.8067,140.9306,2021-04-15
Jikimu Fund,17656767479.6,122811135.71,143.7717,143.7717,140.8963,2021-04-14
Jikimu Fund,17669755174.65,122931967.11,143.736,143.736,140.8613,2021-04-13
Jikimu Fund,17534244105.51,121927222.83,143.8091,143.8091,140.9329,2021-04-12
Jikimu Fund,17520162755.65,121920708.62,143.7013,143.7013,140.8273,2021-04-09
Jikimu Fund,17515771242.33,121920461.52,143.6656,143.6656,140.7922,2021-04-08
Jikimu Fund,17510143970.02,121942574.34,143.5934,143.5934,140.7215,2021-04-06
Jikimu Fund,16942290507.34,121940709.56,138.9388,138.9388,136.16,2021-04-01
Jikimu Fund,17350954612.27,122275515.12,141.9005,141.9005,139.0625,2021-03-31
Jikimu Fund,17344869545.85,122258586.6,141.8704,141.8704,139.033,2021-03-30
Jikimu Fund,17258563527.83,122153800.57,141.2855,141.2855,138.4598,2021-03-29
Jikimu Fund,17238396384.27,122142782.5,141.1332,141.1332,138.3105,2021-03-25
Jikimu Fund,17240885311.44,122192492.52,141.0961,141.0961,138.2742,2021-03-24
Jikimu Fund,17236245477.81,122191783.6,141.059,141.059,138.2378,2021-03-23
