Sqrt_NAV,Log_ONU,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Year,Month,Day,Weekday
536632.5636763483,19.66211182542633,832.161,832.161,823.8394,2022,7,8,4
536647.3449575335,19.662204177396124,832.13,832.13,823.8087,2022,7,6,2
536786.6444420725,19.66217555566872,832.5859,832.5859,824.2601,2022,7,5,1
537252.9357005134,19.662077265127355,834.115,834.115,825.7739,2022,7,4,0
537122.7708619045,19.662046654962364,833.7364,833.7364,825.399,2022,7,1,4
537208.708833094,19.66249792168157,833.6269,833.6269,825.2907,2022,6,30,3
537137.0298854753,19.662410085731995,833.4777,833.4777,825.1429,2022,6,29,2
536822.1824281015,19.66236075031471,832.542,832.542,824.2165,2022,6,28,1
536057.9488056866,19.66231003573552,830.2153,830.2153,821.9131,2022,6,27,0
535756.7047216115,19.662270873345488,829.3149,829.3149,821.0218,2022,6,24,4
535925.6938840776,19.66226607048545,829.8422,829.8422,821.5438,2022,6,23,3
535680.6930317351,19.66220108057948,829.1375,829.1375,820.8461,2022,6,22,2
535554.5350035232,19.662170002140986,828.7728,828.7728,820.485,2022,6,21,1
535467.0796974357,19.662103330730215,828.5573,828.5573,820.2718,2022,6,20,0
535652.9499342181,19.662032172654285,829.1917,829.1917,820.8997,2022,6,17,4
535608.2022286253,19.66191190850668,829.1528,829.1528,820.8613,2022,6,16,3
535766.2312954037,19.662496193697653,829.1576,829.1576,820.866,2022,6,15,2
535990.0673439947,19.662474598138605,829.8685,829.8685,821.5698,2022,6,14,1
536003.2708715592,19.662428826283723,829.9473,829.9473,821.6479,2022,6,13,0
535755.3886513882,19.662181124797826,829.3853,829.3853,821.0914,2022,6,10,4
535920.5168942219,19.662129581862906,829.9394,829.9394,821.64,2022,6,9,3
536207.0659861263,19.66256930137993,830.4619,830.4619,822.1573,2022,6,8,2
535935.1863285243,19.66245857706356,829.7118,829.7118,821.4147,2022,6,7,1
536200.0058133719,19.662106567972074,830.8244,830.8244,822.5162,2022,6,6,0
536066.6851376701,19.662059314372673,830.4505,830.4505,822.146,2022,6,3,4
535457.3372284014,19.66203201336111,828.5863,828.5863,820.3004,2022,6,2,3
534945.9870849205,19.66251765941303,826.6029,826.6029,818.3369,2022,6,1,2
534993.4728768286,19.662535189207116,826.7352,826.7352,818.4679,2022,5,31,1
535388.3135311883,19.66245232907053,828.0246,828.0246,819.7443,2022,5,30,0
535174.8268328491,19.66215173178654,827.6131,827.6131,819.337,2022,5,27,4
535017.8166893697,19.66211892653038,827.1547,827.1547,818.8831,2022,5,26,3
535169.3856123498,19.662833737514667,827.032,827.032,818.7617,2022,5,25,2
535174.5406320913,19.662892797761337,826.9991,826.9991,818.7291,2022,5,24,1
535146.0411539172,19.66242595231115,827.2972,827.2972,819.0242,2022,5,23,0
534758.3084838233,19.66240735039926,826.1142,826.1142,817.853,2022,5,20,4
534637.8670441516,19.662352812538046,825.7871,825.7871,817.5292,2022,5,19,3
534581.5868179805,19.66293463597759,825.133,825.133,816.8817,2022,5,18,2
534205.9246250363,19.66290719886189,823.9964,823.9964,815.7564,2022,5,17,1
534086.5209184557,19.662844623372738,823.6796,823.6796,815.4428,2022,5,16,0
533562.9526899989,19.662753521136732,822.1404,822.1404,813.919,2022,5,13,4
533574.3268338442,19.662669594669556,822.2444,822.2444,814.022,2022,5,12,3
533702.5495482292,19.66334330463358,822.0856,822.0856,813.8648,2022,5,11,2
533544.8627930082,19.66291044889231,821.9556,821.9556,813.7361,2022,5,10,1
532328.7360879178,19.6626419819004,818.4326,818.4326,810.2483,2022,5,9,0
532000.4491154307,19.6623760621047,817.6408,817.6408,809.4644,2022,5,6,4
532010.8490606089,19.662222630672794,817.7983,817.7983,809.6203,2022,5,5,3
531968.7959011882,19.66251316253737,817.4315,817.4315,809.2571,2022,5,2,0
531930.6813837965,19.662326269775882,817.4671,817.4671,809.2924,2022,4,29,4
530777.2914239361,19.6622685940181,813.9728,813.9728,805.8331,2022,4,28,3
530795.5086261092,19.66213363652839,814.1386,814.1386,805.9972,2022,4,27,2
