Sqrt_NAV,Log_ONU,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Year,Month,Day,Weekday
665193.8746703626,21.03723139336918,323.2533,323.2533,323.2533,2022,7,14,3
665019.5832813722,21.03700307368593,323.1577,323.1577,323.1577,2022,7,13,2
664890.3368493785,21.03690934053191,323.0624,323.0624,323.0624,2022,7,12,1
663969.2383781797,21.03443112334124,322.9673,322.9673,322.9673,2022,7,11,0
662520.9339605882,21.030941457769256,322.684,322.684,322.684,2022,7,8,4
662386.1172404581,21.031120856654237,322.4948,322.4948,322.4948,2022,7,6,2
661705.2373513376,21.029357160455238,322.4003,322.4003,322.4003,2022,7,5,1
660278.5566536975,21.025333373967257,322.3058,322.3058,322.3058,2022,7,4,0
659845.737282988,21.024905103071347,322.0213,322.0213,322.0213,2022,7,1,4
659281.5665275194,21.023489453327933,321.9263,321.9263,321.9263,2022,6,30,3
658480.8504260166,21.0213543910453,321.8312,321.8312,321.8312,2022,6,29,2
657913.4189209777,21.01992312479761,321.7369,321.7369,321.7369,2022,6,28,1
656595.917161598,21.016210507338936,321.6415,321.6415,321.6415,2022,6,27,0
656321.4177331409,21.016259354140946,321.3569,321.3569,321.3569,2022,6,24,4
655421.0829620756,21.013809222714134,321.262,321.262,321.262,2022,6,23,3
655095.4073502576,21.013109050347403,321.1677,321.1677,321.1677,2022,6,22,2
654043.5227413769,21.010189396052166,321.0731,321.0731,321.0731,2022,6,21,1
667522.1757392184,21.051326290296473,320.9642,320.9642,320.9642,2022,6,20,0
666639.3986602202,21.04954062543621,320.6879,320.6879,320.6879,2022,6,17,4
666422.7260738488,21.049179091817287,320.5954,320.5954,320.5954,2022,6,16,3
665427.8378372218,21.046479465481596,320.503,320.503,320.503,2022,6,15,2
664841.025566353,21.045004246934173,320.4103,320.4103,320.4103,2022,6,14,1
664243.0487826425,21.043495193399732,320.3172,320.3172,320.3172,2022,6,13,0
663737.674886698,21.04284734491096,320.0372,320.0372,320.0372,2022,6,10,4
664322.6949591365,21.044902534089726,319.9434,319.9434,319.9434,2022,6,9,3
662548.7954813517,21.03984108771953,319.8518,319.8518,319.8518,2022,6,8,2
651316.859709558,21.005927477448044,319.7616,319.7616,319.7616,2022,6,7,1
650456.4062477746,21.003577801084358,319.6675,319.6675,319.6675,2022,6,6,0
649224.6866073563,21.000671258323695,319.3849,319.3849,319.3849,2022,6,3,4
648465.0299705142,20.99862497926346,319.2906,319.2906,319.2906,2022,6,2,3
647585.43024286,20.996205995997677,319.1962,319.1962,319.1962,2022,6,1,2
646346.894414029,20.992670146876407,319.1027,319.1027,319.1027,2022,5,31,1
644889.722116836,20.9884499363628,319.009,319.009,319.009,2022,5,30,0
640676.4375769176,20.97621816523646,318.7291,318.7291,318.7291,2022,5,27,4
639775.2220177412,20.973698929396075,318.6347,318.6347,318.6347,2022,5,26,3
639442.2575526581,20.97295393808396,318.5404,318.5404,318.5404,2022,5,25,2
638524.9987799773,20.97037957043121,318.4459,318.4459,318.4459,2022,5,24,1
636491.9222525216,20.964299826456603,318.3509,318.3509,318.3509,2022,5,23,0
635979.0180308152,20.963577668828066,318.0676,318.0676,318.0676,2022,5,20,4
635780.1395660059,20.963248765346684,317.9733,317.9733,317.9733,2022,5,19,3
635201.2228709025,20.9617388834843,317.8741,317.8741,317.8741,2022,5,18,2
634554.7654333233,20.96003845021806,317.7673,317.7673,317.7673,2022,5,17,1
633785.4862227835,20.957911765701777,317.6722,317.6722,317.6722,2022,5,16,0
632563.7840003172,20.954954581177624,317.3858,317.3858,317.3858,2022,5,13,4
631984.1334102305,20.953423782456593,317.2897,317.2897,317.2897,2022,5,12,3
633400.9388389554,20.95820209254467,317.1947,317.1947,317.1947,2022,5,11,2
634598.4328097651,20.96228060050124,317.0992,317.0992,317.0992,2022,5,10,1
634172.3017139664,20.961234524162435,317.005,317.005,317.005,2022,5,9,0
633983.8733937086,20.961512792565745,316.7285,316.7285,316.7285,2022,5,6,4
633528.5180387147,20.960415737814756,316.6208,316.6208,316.6208,2022,5,5,3
630914.5545566294,20.953034305801285,316.3399,316.3399,316.3399,2022,5,2,0
630084.6289636258,20.951298187249016,316.0564,316.0564,316.0564,2022,4,29,4
