Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Liquid Fund,13813707882.48,80371507.09,171.8732,171.8732,171.8732,2017-09-11
Liquid Fund,13813707882.48,80371507.09,171.8732,171.8732,171.8732,2017-09-11
Liquid Fund,13787350234.3,80307435.19,171.6821,171.6821,171.6821,2017-09-08
Liquid Fund,13787350234.3,80307435.19,171.6821,171.6821,171.6821,2017-09-08
Liquid Fund,13780183765.46,80295661.51,171.618,171.618,171.618,2017-09-07
Liquid Fund,13780183765.46,80295661.51,171.618,171.618,171.618,2017-09-07
Liquid Fund,13739947716.09,80091642.69,171.5528,171.5528,171.5528,2017-09-06
Liquid Fund,13739947716.09,80091642.69,171.5528,171.5528,171.5528,2017-09-06
Liquid Fund,13675197060.68,79744642.96,171.4873,171.4873,171.4873,2017-09-05
Liquid Fund,13675197060.68,79744642.96,171.4873,171.4873,171.4873,2017-09-05
Liquid Fund,14271743301.14,83256869.06,171.4182,171.4182,171.4182,2017-09-04
Liquid Fund,14271743301.14,83256869.06,171.4182,171.4182,171.4182,2017-09-04
Liquid Fund,14250392075.25,83256869.06,171.1618,171.1618,171.1618,2017-08-31
Liquid Fund,14250392075.25,83256869.06,171.1618,171.1618,171.1618,2017-08-31
Liquid Fund,14237103028.33,83210192.3,171.0981,171.0981,171.0981,2017-08-30
Liquid Fund,14237103028.33,83210192.3,171.0981,171.0981,171.0981,2017-08-30
Liquid Fund,14222453416.13,83207291.08,170.928,170.928,170.928,2017-08-29
Liquid Fund,14222453416.13,83207291.08,170.928,170.928,170.928,2017-08-29
Liquid Fund,14176386138.59,82968664.47,170.8643,170.8643,170.8643,2017-08-28
Liquid Fund,14176386138.59,82968664.47,170.8643,170.8643,170.8643,2017-08-28
Liquid Fund,14167883757.92,83012052.45,170.6726,170.6726,170.6726,2017-08-25
Liquid Fund,14167883757.92,83012052.45,170.6726,170.6726,170.6726,2017-08-25
Liquid Fund,14122591316.32,82777598.1,170.6089,170.6089,170.6089,2017-08-24
Liquid Fund,14122591316.32,82777598.1,170.6089,170.6089,170.6089,2017-08-24
Liquid Fund,13882222755.64,81428857.38,170.5467,170.5467,170.5467,2017-08-23
Liquid Fund,13882222755.64,81428857.38,170.5467,170.5467,170.5467,2017-08-23
Liquid Fund,13681782989.46,80373259.2,170.228,170.228,170.228,2017-08-18
Liquid Fund,13681782989.46,80373259.2,170.228,170.228,170.228,2017-08-18
Liquid Fund,13408556739.74,78797445.06,170.1649,170.1649,170.1649,2017-08-17
Liquid Fund,13408556739.74,78797445.06,170.1649,170.1649,170.1649,2017-08-17
Liquid Fund,13403525020.59,78797445.06,170.101,170.101,170.101,2017-08-16
Liquid Fund,13403525020.59,78797445.06,170.101,170.101,170.101,2017-08-16
Liquid Fund,13647707083.02,80263014.52,170.0373,170.0373,170.0373,2017-08-15
Liquid Fund,13647707083.02,80263014.52,170.0373,170.0373,170.0373,2017-08-15
Liquid Fund,13632401490.29,80202546.38,169.9747,169.9747,169.9747,2017-08-14
Liquid Fund,13632401490.29,80202546.38,169.9747,169.9747,169.9747,2017-08-14
Liquid Fund,13590792285.21,80043528.76,169.7925,169.7925,169.7925,2017-08-11
Liquid Fund,13590792285.21,80043528.76,169.7925,169.7925,169.7925,2017-08-11
Liquid Fund,13575768235.52,79982845.39,169.7335,169.7335,169.7335,2017-08-10
Liquid Fund,13575768235.52,79982845.39,169.7335,169.7335,169.7335,2017-08-10
Liquid Fund,13526715248.65,79723734.08,169.6699,169.6699,169.6699,2017-08-09
Liquid Fund,13526715248.65,79723734.08,169.6699,169.6699,169.6699,2017-08-09
Liquid Fund,13496130090.52,79602865.92,169.5433,169.5433,169.5433,2017-08-07
Liquid Fund,13496130090.52,79602865.92,169.5433,169.5433,169.5433,2017-08-07
Liquid Fund,13405200992.36,79155049.71,169.3537,169.3537,169.3537,2017-08-04
Liquid Fund,13405200992.36,79155049.71,169.3537,169.3537,169.3537,2017-08-04
Liquid Fund,13397569169.78,79139691.46,169.2901,169.2901,169.2901,2017-08-03
Liquid Fund,13397569169.78,79139691.46,169.2901,169.2901,169.2901,2017-08-03
Liquid Fund,13308770981.23,78647197.71,169.2212,169.2212,169.2212,2017-08-02
Liquid Fund,13308770981.23,78647197.71,169.2212,169.2212,169.2212,2017-08-02
Liquid Fund,13271294330.06,78455780.44,169.1564,169.1564,169.1564,2017-08-01
Liquid Fund,13271294330.06,78455780.44,169.1564,169.1564,169.1564,2017-08-01
Liquid Fund,13454060151.16,79566522.94,169.092,169.092,169.092,2017-07-31
Liquid Fund,13454060151.16,79566522.94,169.092,169.092,169.092,2017-07-31
Liquid Fund,13287670211.02,78666641.29,168.9111,168.9111,168.9111,2017-07-28
Liquid Fund,13287670211.02,78666641.29,168.9111,168.9111,168.9111,2017-07-28
Liquid Fund,13276321004.43,78629042.66,168.8475,168.8475,168.8475,2017-07-27
Liquid Fund,13276321004.43,78629042.66,168.8475,168.8475,168.8475,2017-07-27
Liquid Fund,13252974206.23,78469179.08,168.894,168.894,168.894,2017-07-26
Liquid Fund,13252974206.23,78469179.08,168.894,168.894,168.894,2017-07-26
Liquid Fund,13233227706.98,78380281.93,168.8336,168.8336,168.8336,2017-07-25
Liquid Fund,13233227706.98,78380281.93,168.8336,168.8336,168.8336,2017-07-25
Liquid Fund,13308773933.57,78856068.93,168.773,168.773,168.773,2017-07-24
Liquid Fund,13308773933.57,78856068.93,168.773,168.773,168.773,2017-07-24
Liquid Fund,13288643937.13,78820480.44,168.5938,168.5938,168.5938,2017-07-21
Liquid Fund,13288643937.13,78820480.44,168.5938,168.5938,168.5938,2017-07-21
Liquid Fund,13324940557.6,79063755.69,168.5341,168.5341,168.5341,2017-07-20
Liquid Fund,13324940557.6,79063755.69,168.5341,168.5341,168.5341,2017-07-20
Liquid Fund,12683561379.31,75283932.01,168.4763,168.4763,168.4763,2017-07-19
Liquid Fund,12683561379.31,75283932.01,168.4763,168.4763,168.4763,2017-07-19
Liquid Fund,12676160762.71,75267306.44,168.4152,168.4152,168.4152,2017-07-18
Liquid Fund,12676160762.71,75267306.44,168.4152,168.4152,168.4152,2017-07-18
Liquid Fund,12649997129.86,75141981.22,168.3479,168.3479,168.3479,2017-07-17
Liquid Fund,12649997129.86,75141981.22,168.3479,168.3479,168.3479,2017-07-17
Liquid Fund,12619080263.27,75040888.65,168.1627,168.1627,168.1627,2017-07-14
Liquid Fund,12619080263.27,75040888.65,168.1627,168.1627,168.1627,2017-07-14
Liquid Fund,12608398564.83,75005217.95,168.1003,168.1003,168.1003,2017-07-13
Liquid Fund,12521235514.79,74514257.87,168.0381,168.0381,168.0381,2017-07-12
Liquid Fund,12521235514.79,74514257.87,168.0381,168.0381,168.0381,2017-07-12
Liquid Fund,12611843072.18,75081885.55,167.9745,167.9745,167.9745,2017-07-11
Liquid Fund,12611843072.18,75081885.55,167.9745,167.9745,167.9745,2017-07-11
Liquid Fund,12535485068.67,74682344.8,167.9121,167.9121,167.9121,2017-07-10
Liquid Fund,12535485068.67,74682344.8,167.9121,167.9121,167.9121,2017-07-10
Liquid Fund,12521453891.14,74682344.8,167.6628,167.6628,167.6628,2017-07-06
Liquid Fund,12521453891.14,74682344.8,167.6628,167.6628,167.6628,2017-07-06
Liquid Fund,12362663298.48,73763008.08,167.5998,167.5998,167.5998,2017-07-05
Liquid Fund,12362663298.48,73763008.08,167.5998,167.5998,167.5998,2017-07-05
Liquid Fund,12535792404.18,74824597.25,167.5357,167.5357,167.5357,2017-07-04
Liquid Fund,12535792404.18,74824597.25,167.5357,167.5357,167.5357,2017-07-04
Liquid Fund,12494194966.44,74604643.21,167.4721,167.4721,167.4721,2017-07-03
Liquid Fund,12494194966.44,74604643.21,167.4721,167.4721,167.4721,2017-07-03
Liquid Fund,12467103863.72,74526930.69,167.2832,167.2832,167.2832,2017-06-30
Liquid Fund,12419616145.53,74270980.91,167.2203,167.2203,167.2203,2017-06-29
Liquid Fund,12419616145.53,74270980.91,167.2203,167.2203,167.2203,2017-06-29
Liquid Fund,12453840300.87,74504270.3,167.1561,167.1561,167.1561,2017-06-28
Liquid Fund,12453840300.87,74504270.3,167.1561,167.1561,167.1561,2017-06-28
Liquid Fund,12372875110.34,74159547.15,166.8413,166.8413,166.8413,2017-06-23
Liquid Fund,12372875110.34,74159547.15,166.8413,166.8413,166.8413,2017-06-23
Liquid Fund,12352260888.15,74063611.87,166.7791,166.7791,166.7791,2017-06-22
Liquid Fund,12352260888.15,74063611.87,166.7791,166.7791,166.7791,2017-06-22
Liquid Fund,12435755383.32,74592800.43,166.7152,166.7152,166.7152,2017-06-21
Liquid Fund,12435755383.32,74592800.43,166.7152,166.7152,166.7152,2017-06-21
Liquid Fund,12361411473.17,74174842.68,166.6523,166.6523,166.6523,2017-06-20
Liquid Fund,12361411473.17,74174842.68,166.6523,166.6523,166.6523,2017-06-20
Liquid Fund,12318419087.48,73941876.65,166.596,166.596,166.596,2017-06-19
Liquid Fund,12318419087.48,73941876.65,166.596,166.596,166.596,2017-06-19
Liquid Fund,12293339079.09,73875773.11,166.4056,166.4056,166.4056,2017-06-16
Liquid Fund,12293339079.09,73875773.11,166.4056,166.4056,166.4056,2017-06-16
Liquid Fund,12287618657.26,73869671.36,166.3419,166.3419,166.3419,2017-06-15
Liquid Fund,12287618657.26,73869671.36,166.3419,166.3419,166.3419,2017-06-15
Liquid Fund,12314870403.57,74061837.9,166.2782,166.2782,166.2782,2017-06-14
Liquid Fund,12314870403.57,74061837.9,166.2782,166.2782,166.2782,2017-06-14
Liquid Fund,12326591956.21,74160779.98,166.2144,166.2144,166.2144,2017-06-13
Liquid Fund,12326591956.21,74160779.98,166.2144,166.2144,166.2144,2017-06-13
Liquid Fund,12309441915.36,74085850.45,166.1511,166.1511,166.1511,2017-06-12
Liquid Fund,12309441915.36,74085850.45,166.1511,166.1511,166.1511,2017-06-12
Liquid Fund,12473242058.46,75158406.56,165.9594,165.9594,165.9594,2017-06-09
Liquid Fund,12473242058.46,75158406.56,165.9594,165.9594,165.9594,2017-06-09
Liquid Fund,12630113950.05,76132877.78,165.8957,165.8957,165.8957,2017-06-08
Liquid Fund,12630113950.05,76132877.78,165.8957,165.8957,165.8957,2017-06-08
Liquid Fund,12581697025.36,75869621.15,165.8331,165.8331,165.8331,2017-06-07
Liquid Fund,12581697025.36,75869621.15,165.8331,165.8331,165.8331,2017-06-07
Liquid Fund,12540933480.48,75652834.62,165.7695,165.7695,165.7695,2017-06-06
Liquid Fund,12540933480.48,75652834.62,165.7695,165.7695,165.7695,2017-06-06
Liquid Fund,12536178668.64,75652834.62,165.7067,165.7067,165.7067,2017-06-05
Liquid Fund,12536178668.64,75652834.62,165.7067,165.7067,165.7067,2017-06-05
Liquid Fund,12476751180.79,75379844.79,165.5184,165.5184,165.5184,2017-06-02
Liquid Fund,12476751180.79,75379844.79,165.5184,165.5184,165.5184,2017-06-02
Liquid Fund,12487505522.82,75473663.98,165.4551,165.4551,165.4551,2017-06-01
Liquid Fund,12487505522.82,75473663.98,165.4551,165.4551,165.4551,2017-06-01
Liquid Fund,12456747539.51,75316461.8,165.3921,165.3921,165.3921,2017-05-31
Liquid Fund,12456747539.51,75316461.8,165.3921,165.3921,165.3921,2017-05-31
Liquid Fund,12450995633.02,75310359.8,165.3291,165.3291,165.3291,2017-05-30
Liquid Fund,12450995633.02,75310359.8,165.3291,165.3291,165.3291,2017-05-30
Liquid Fund,12468893834.81,75447255.83,165.2664,165.2664,165.2664,2017-05-29
Liquid Fund,12468893834.81,75447255.83,165.2664,165.2664,165.2664,2017-05-29
Liquid Fund,12421679240.96,75247393.74,165.0779,165.0779,165.0779,2017-05-26
Liquid Fund,12421679240.96,75247393.74,165.0779,165.0779,165.0779,2017-05-26
Liquid Fund,12398496603.48,75135328.22,165.0155,165.0155,165.0155,2017-05-25
Liquid Fund,12398496603.48,75135328.22,165.0155,165.0155,165.0155,2017-05-25
Liquid Fund,12405853992.38,75208592.18,164.9526,164.9526,164.9526,2017-05-24
Liquid Fund,12405853992.38,75208592.18,164.9526,164.9526,164.9526,2017-05-24
Liquid Fund,12401128640.6,75208592.18,164.8898,164.8898,164.8898,2017-05-23
Liquid Fund,12401128640.6,75208592.18,164.8898,164.8898,164.8898,2017-05-23
Liquid Fund,12349896366.36,74926432.29,164.827,164.827,164.827,2017-05-22
Liquid Fund,12349896366.36,74926432.29,164.827,164.827,164.827,2017-05-22
Liquid Fund,12349171767.29,75037665.37,164.573,164.573,164.573,2017-05-19
Liquid Fund,12349171767.29,75037665.37,164.573,164.573,164.573,2017-05-19
Liquid Fund,12319575022.16,74885700.5,164.5117,164.5117,164.5117,2017-05-18
Liquid Fund,12319575022.16,74885700.5,164.5117,164.5117,164.5117,2017-05-18
Liquid Fund,12175207863.44,74035817.04,164.4502,164.4502,164.4502,2017-05-17
Liquid Fund,12175207863.44,74035817.04,164.4502,164.4502,164.4502,2017-05-17
Liquid Fund,12186595345.56,74133147.8,164.3879,164.3879,164.3879,2017-05-16
Liquid Fund,12186595345.56,74133147.8,164.3879,164.3879,164.3879,2017-05-16
Liquid Fund,12166561277.66,74039339.63,164.3256,164.3256,164.3256,2017-05-15
Liquid Fund,12166561277.66,74039339.63,164.3256,164.3256,164.3256,2017-05-15
Liquid Fund,12091794670.9,73667704.98,164.1397,164.1397,164.1397,2017-05-12
Liquid Fund,12091794670.9,73667704.98,164.1397,164.1397,164.1397,2017-05-12
Liquid Fund,12081410193.64,73632534.08,164.0768,164.0768,164.0768,2017-05-11
Liquid Fund,12081410193.64,73632534.08,164.0768,164.0768,164.0768,2017-05-11
Liquid Fund,12071802062.0,73602048.98,164.0145,164.0145,164.0145,2017-05-10
Liquid Fund,12071802062.0,73602048.98,164.0145,164.0145,164.0145,2017-05-10
Liquid Fund,12020856535.58,73320125.6,163.9513,163.9513,163.9513,2017-05-09
Liquid Fund,12020856535.58,73320125.6,163.9513,163.9513,163.9513,2017-05-09
Liquid Fund,12035597943.1,73438005.17,163.8879,163.8879,163.8879,2017-05-08
Liquid Fund,12035597943.1,73438005.17,163.8879,163.8879,163.8879,2017-05-08
Liquid Fund,12006349704.05,73343320.18,163.7007,163.7007,163.7007,2017-05-05
Liquid Fund,12006349704.05,73343320.18,163.7007,163.7007,163.7007,2017-05-05
Liquid Fund,11982770290.62,73227210.38,163.6382,163.6382,163.6382,2017-05-04
Liquid Fund,11982770290.62,73227210.38,163.6382,163.6382,163.6382,2017-05-04
Liquid Fund,12293690405.61,75156502.19,163.5745,163.5745,163.5745,2017-05-03
Liquid Fund,12293690405.61,75156502.19,163.5745,163.5745,163.5745,2017-05-03
Liquid Fund,12206227149.78,74649827.86,163.5131,163.5131,163.5131,2017-05-02
Liquid Fund,12206227149.78,74649827.86,163.5131,163.5131,163.5131,2017-05-02
Liquid Fund,12186194524.6,74640027.92,163.2662,163.2662,163.2662,2017-04-28
Liquid Fund,12186194524.6,74640027.92,163.2662,163.2662,163.2662,2017-04-28
Liquid Fund,12185384341.58,74663404.06,163.2042,163.2042,163.2042,2017-04-27
Liquid Fund,12185384341.58,74663404.06,163.2042,163.2042,163.2042,2017-04-27
Liquid Fund,12091196053.85,74142191.32,163.0812,163.0812,163.0812,2017-04-25
Liquid Fund,12091196053.85,74142191.32,163.0812,163.0812,163.0812,2017-04-25
Liquid Fund,12061493024.19,73979687.8,163.0379,163.0379,163.0379,2017-04-24
Liquid Fund,12061493024.19,73979687.8,163.0379,163.0379,163.0379,2017-04-24
Liquid Fund,12045611380.69,73967406.59,162.8503,162.8503,162.8503,2017-04-21
Liquid Fund,12045611380.69,73967406.59,162.8503,162.8503,162.8503,2017-04-21
Liquid Fund,12035787467.57,73934702.19,162.7894,162.7894,162.7894,2017-04-20
Liquid Fund,12035787467.57,73934702.19,162.7894,162.7894,162.7894,2017-04-20
Liquid Fund,11983499806.63,73640961.75,162.7287,162.7287,162.7287,2017-04-19
Liquid Fund,11983499806.63,73640961.75,162.7287,162.7287,162.7287,2017-04-19
Liquid Fund,11925515293.98,73307978.74,162.6769,162.6769,162.6769,2017-04-18
Liquid Fund,11925515293.98,73307978.74,162.6769,162.6769,162.6769,2017-04-18
Liquid Fund,11857377859.43,73025049.37,162.3741,162.3741,162.3741,2017-04-13
Liquid Fund,11857377859.43,73025049.37,162.3741,162.3741,162.3741,2017-04-13
Liquid Fund,11877182067.99,73176443.19,162.3088,162.3088,162.3088,2017-04-12
Liquid Fund,11877182067.99,73176443.19,162.3088,162.3088,162.3088,2017-04-12
Liquid Fund,12501542105.52,77054129.34,162.2436,162.2436,162.2436,2017-04-11
Liquid Fund,12501542105.52,77054129.34,162.2436,162.2436,162.2436,2017-04-11
Liquid Fund,12480781138.92,76955260.03,162.1823,162.1823,162.1823,2017-04-10
Liquid Fund,12480781138.92,76955260.03,162.1823,162.1823,162.1823,2017-04-10
Liquid Fund,12314946485.52,76045790.61,161.9412,161.9412,161.9412,2017-04-06
Liquid Fund,12314946485.52,76045790.61,161.9412,161.9412,161.9412,2017-04-06
Liquid Fund,12312838510.08,76061916.22,161.8792,161.8792,161.8792,2017-04-05
Liquid Fund,12312838510.08,76061916.22,161.8792,161.8792,161.8792,2017-04-05
Liquid Fund,12305626664.39,76046466.69,161.8172,161.8172,161.8172,2017-04-04
Liquid Fund,12305626664.39,76046466.69,161.8172,161.8172,161.8172,2017-04-04
Liquid Fund,12248427557.11,75721845.49,161.7555,161.7555,161.7555,2017-04-03
Liquid Fund,12248427557.11,75721845.49,161.7555,161.7555,161.7555,2017-04-03
Liquid Fund,12236337433.15,75734230.9,161.5694,161.5694,161.5694,2017-03-31
Liquid Fund,12236337433.15,75734230.9,161.5694,161.5694,161.5694,2017-03-31
Liquid Fund,12232961570.46,75734230.9,161.5249,161.5249,161.5249,2017-03-30
Liquid Fund,12232961570.46,75734230.9,161.5249,161.5249,161.5249,2017-03-30
Liquid Fund,12222987062.22,75708539.69,161.4479,161.4479,161.4479,2017-03-29
Liquid Fund,12222987062.22,75708539.69,161.4479,161.4479,161.4479,2017-03-29
Liquid Fund,12245371622.43,75875129.75,161.3885,161.3885,161.3885,2017-03-28
Liquid Fund,12245371622.43,75875129.75,161.3885,161.3885,161.3885,2017-03-28
Liquid Fund,12065211558.79,74785842.05,161.3302,161.3302,161.3302,2017-03-27
Liquid Fund,12065211558.79,74785842.05,161.3302,161.3302,161.3302,2017-03-27
Liquid Fund,11618572245.68,72096182.3,161.1538,161.1538,161.1538,2017-03-24
Liquid Fund,11618572245.68,72096182.3,161.1538,161.1538,161.1538,2017-03-24
Liquid Fund,11605266534.37,72040353.92,161.094,161.094,161.094,2017-03-23
Liquid Fund,11605266534.37,72040353.92,161.094,161.094,161.094,2017-03-23
Liquid Fund,11586707148.97,71952173.51,161.0335,161.0335,161.0335,2017-03-22
Liquid Fund,11563300828.06,71833895.95,160.9728,160.9728,160.9728,2017-03-21
Liquid Fund,11573808269.64,71936769.29,160.8886,160.8886,160.8886,2017-03-20
Liquid Fund,11543037838.38,71827873.56,160.7042,160.7042,160.7042,2017-03-17
Liquid Fund,11414128315.94,71052739.83,160.643,160.643,160.643,2017-03-16
Liquid Fund,11370239739.5,70803655.68,160.5883,160.5883,160.5883,2017-03-15
Liquid Fund,11291262550.93,70338999.86,160.5263,160.5263,160.5263,2017-03-14
Liquid Fund,11255729243.58,70144809.25,160.4642,160.4642,160.4642,2017-03-13
Liquid Fund,11253597227.95,70213547.14,160.2767,160.2767,160.2767,2017-03-10
Liquid Fund,11222225567.54,70045023.07,160.2145,160.2145,160.2145,2017-03-09
Liquid Fund,11217860535.84,70045023.07,160.1521,160.1521,160.1521,2017-03-08
Liquid Fund,11154972094.86,69679532.69,160.0897,160.0897,160.0897,2017-03-07
Liquid Fund,11085617690.53,69273351.74,160.0272,160.0272,160.0272,2017-03-06
Liquid Fund,11050797060.13,69136964.67,159.8392,159.8392,159.8392,2017-03-03
Liquid Fund,11041615867.87,69105667.02,159.7787,159.7787,159.7787,2017-03-02
Liquid Fund,10975375421.89,68714985.41,159.7232,159.7232,159.7232,2017-03-01
Liquid Fund,10948536913.04,68570935.88,159.6673,159.6673,159.6673,2017-02-28
Liquid Fund,10760091203.86,67414208.65,159.6116,159.6116,159.6116,2017-02-27
Liquid Fund,10714825002.14,67201945.38,159.4422,159.4422,159.4422,2017-02-24
Liquid Fund,10703530925.11,67154995.78,159.3855,159.3855,159.3855,2017-02-23
Liquid Fund,10697225343.57,67139304.96,159.3288,159.3288,159.3288,2017-02-22
Liquid Fund,10225599589.08,64201491.69,159.2736,159.2736,159.2736,2017-02-21
Liquid Fund,10239154413.94,64309612.44,159.2165,159.2165,159.2165,2017-02-20
Liquid Fund,10211701011.07,64205869.0,159.0462,159.0462,159.0462,2017-02-17
Liquid Fund,10044554903.22,63177297.24,158.9899,158.9899,158.9899,2017-02-16
Liquid Fund,10036311976.4,63148249.94,158.9325,158.9325,158.9325,2017-02-15
Liquid Fund,9695373621.67,61024578.98,158.8765,158.8765,158.8765,2017-02-14
Liquid Fund,9521270992.69,59950603.39,158.8186,158.8186,158.8186,2017-02-13
Liquid Fund,9486793032.81,59800206.26,158.6415,158.6415,158.6415,2017-02-10
Liquid Fund,9378276579.89,59138091.16,158.5827,158.5827,158.5827,2017-02-09
Liquid Fund,9366721592.44,59087625.17,158.5226,158.5226,158.5226,2017-02-08
Liquid Fund,9258493898.17,58426939.8,158.4628,158.4628,158.4628,2017-02-07
Liquid Fund,9143964767.35,57726192.84,158.4024,158.4024,158.4024,2017-02-06
Liquid Fund,9130554816.14,57707232.14,158.222,158.222,158.222,2017-02-03
Liquid Fund,9120042542.56,57662973.5,158.1612,158.1612,158.1612,2017-02-02
Liquid Fund,9092115164.76,57504856.13,158.1104,158.1104,158.1104,2017-02-01
Liquid Fund,9401925889.26,59490666.74,158.0404,158.0404,158.0404,2017-01-31
Liquid Fund,9398697824.16,59491932.7,157.9827,157.9827,157.9827,2017-01-30
Liquid Fund,9329398461.11,59117679.26,157.8106,157.8106,157.8106,2017-01-27
Liquid Fund,9303011179.78,58971882.0,157.7533,157.7533,157.7533,2017-01-26
Liquid Fund,9297574384.06,58959199.29,157.6951,157.6951,157.6951,2017-01-25
Liquid Fund,8943464341.88,56734444.54,157.6373,157.6373,157.6373,2017-01-24
Liquid Fund,8835334071.94,56069693.12,157.5777,157.5777,157.5777,2017-01-23
Liquid Fund,8794156998.91,55872096.41,157.398,157.398,157.398,2017-01-20
Liquid Fund,8790817896.58,55872096.41,157.3383,157.3383,157.3383,2017-01-19
Liquid Fund,8514904407.12,54138603.81,157.2797,157.2797,157.2797,2017-01-18
Liquid Fund,8530780120.08,54259502.06,157.2219,157.2219,157.2219,2017-01-17
Liquid Fund,8515123191.63,54180639.77,157.1617,157.1617,157.1617,2017-01-16
Liquid Fund,8503387928.39,54167899.46,156.9821,156.9821,156.9821,2017-01-13
Liquid Fund,8524363971.11,54342246.99,156.8644,156.8644,156.8644,2017-01-11
Liquid Fund,8472032394.58,54028612.26,156.8064,156.8064,156.8064,2017-01-10
Liquid Fund,8467346472.59,54019042.73,156.7474,156.7474,156.7474,2017-01-09
Liquid Fund,8386908624.05,53565579.26,156.5727,156.5727,156.5727,2017-01-06
Liquid Fund,8377757010.71,53527588.67,156.5129,156.5129,156.5129,2017-01-05
Liquid Fund,8386564349.86,53605836.08,156.4487,156.4487,156.4487,2017-01-04
Liquid Fund,8372913496.02,53538696.2,156.3899,156.3899,156.3899,2017-01-03
Liquid Fund,8308761800.69,53148498.73,156.3311,156.3311,156.3311,2017-01-02
