Sqrt_NAV,Log_ONU,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Year,Month,Day,Weekday
134071.4135500182,18.57505826356382,154.0377,154.0377,150.957,2022,3,23,2
134105.7858201875,18.5749089736297,154.1397,154.1397,151.0569,2022,3,22,1
133556.25734011867,18.566916787772698,154.1058,154.1058,151.0237,2022,3,21,0
133494.45324027512,18.56650443267693,154.0267,154.0267,150.9462,2022,3,18,4
133588.48010655708,18.568136575266497,153.9922,153.9922,150.9124,2022,3,17,3
133577.84555924684,18.567903756063714,154.0035,154.0035,150.9235,2022,3,16,2
133494.71203010253,18.56773527015953,153.8378,153.8378,150.7611,2022,3,15,1
133459.36670271592,18.567639820969152,153.7711,153.7711,150.6956,2022,3,14,0
133019.02730075875,18.56185236938774,153.6447,153.6447,150.5718,2022,3,11,4
132974.08558617727,18.561818980018113,153.546,153.546,150.4751,2022,3,10,3
132960.693951032,18.56380233941105,153.2109,153.2109,150.1467,2022,3,9,2
132988.92781077678,18.563734264613323,153.2864,153.2864,150.2207,2022,3,8,1
132876.62206908333,18.56359395750495,153.0491,153.0491,149.9881,2022,3,7,0
132779.68660615975,18.562957080066774,152.9232,152.9232,149.8648,2022,3,4,4
132741.87462775264,18.562626088013793,152.8867,152.8867,149.829,2022,3,3,3
132535.0898696266,18.559729089342966,152.8529,152.8529,149.7959,2022,3,2,2
132515.67346400954,18.559661724934806,152.8185,152.8185,149.7621,2022,3,1,1
132604.002693697,18.560754936789664,152.8551,152.8551,149.798,2022,2,28,0
132387.67576795054,18.560527296921858,152.3914,152.3914,149.3436,2022,2,25,4
132370.5005051352,18.560491617739057,152.3573,152.3573,149.3102,2022,2,24,3
132310.58869009692,18.560318070911173,152.2459,152.2459,149.2009,2022,2,23,2
132190.2726502219,18.55879384321078,152.2009,152.2009,149.1569,2022,2,22,1
132015.47017342324,18.556378340312527,152.1658,152.1658,149.1224,2022,2,21,0
132006.09587253915,18.556156395904196,152.1779,152.1779,149.1344,2022,2,18,4
131780.4299942522,18.555642877304074,151.736,151.736,148.7012,2022,2,17,3
131756.9444479493,18.55558410931673,151.6908,151.6908,148.657,2022,2,16,2
131740.3477102592,18.555562790720284,151.6558,151.6558,148.6227,2022,2,15,1
131938.23111043288,18.559166518371484,151.5646,151.5646,148.5333,2022,2,14,0
131741.77540704393,18.559164213690416,151.1139,151.1139,148.0916,2022,2,11,4
131687.48692951052,18.55856614873167,151.0797,151.0797,148.0581,2022,2,10,3
131608.55584015045,18.55759336730554,151.0455,151.0455,148.0246,2022,2,9,2
131570.1802661606,18.557080809721736,151.0348,151.0348,148.0141,2022,2,8,1
131598.21883156322,18.557743544571753,150.9991,150.9991,147.9791,2022,2,7,0
131343.3002358704,18.557374059513204,150.4703,150.4703,147.4609,2022,2,4,4
131317.68641157978,18.557368144590285,150.4125,150.4125,147.4042,2022,2,3,3
131261.57153150346,18.55709802395773,150.3246,150.3246,147.3181,2022,2,2,2
131207.57319670994,18.55634353924857,150.3143,150.3143,147.308,2022,2,1,1
131037.79525648316,18.554932335758686,150.1372,150.1372,147.1345,2022,1,31,0
130962.84110109249,18.55446531241268,150.0356,150.0356,147.0349,2022,1,28,4
130920.11460337178,18.554040072749757,150.0015,150.0015,147.0014,2022,1,27,3
131130.3702957099,18.557483273756677,149.9664,149.9664,146.9671,2022,1,26,2
131137.18352427735,18.557361023748786,150.0003,150.0003,147.0003,2022,1,25,1
131382.9356262829,18.561189958093895,149.9877,149.9877,146.9879,2022,1,24,0
131178.4545351103,18.55963675269372,149.7536,149.7536,146.7585,2022,1,21,4
130981.1739044585,18.557166046785188,149.6728,149.6728,146.6794,2022,1,20,3
130938.90658448313,18.55674939390295,149.6386,149.6386,146.6458,2022,1,19,2
131068.70343957019,18.558957405844367,149.6047,149.6047,146.6126,2022,1,18,1
131041.7703117216,18.55893032711472,149.5473,149.5473,146.5563,2022,1,17,0
131198.3235855931,18.562048813727138,149.4381,149.4381,146.4493,2022,1,14,4
131129.79554815145,18.562036310182048,149.2838,149.2838,146.2982,2022,1,13,3
131080.22222147018,18.561737961791607,149.2155,149.2155,146.2312,2022,1,11,1
131081.17891501434,18.561723893665558,149.2198,149.2198,146.2354,2022,1,10,0
130509.12828790942,18.553631582462955,149.1221,149.1221,146.1396,2022,1,7,4
130491.73702112329,18.553616247557787,149.0846,149.0846,146.1029,2022,1,6,3
130438.17368174855,18.55331830416519,149.0067,149.0067,146.0265,2022,1,5,2
130275.53120471242,18.553398659406536,148.6234,148.6234,145.6509,2022,1,4,1
130351.08137330507,18.554559287812925,148.6232,148.6232,145.6507,2022,1,3,0
131611.71589273502,18.554507496228933,151.5196,151.5196,148.4892,2021,12,31,4
131594.35173045992,18.55446996176212,151.4853,151.4853,148.4556,2021,12,30,3
131593.65656428883,18.554842483466537,151.4273,151.4273,148.3988,2021,12,29,2
131648.6651225526,18.55431975153619,151.6332,151.6332,148.6005,2021,12,28,1
131623.15192001747,18.554158145119377,151.5989,151.5989,148.5669,2021,12,27,0
131563.1147004357,18.553566278718094,151.5503,151.5503,148.5193,2021,12,24,4
131526.32034600526,18.553860982004338,151.4209,151.4209,148.3925,2021,12,23,3
131506.06633832524,18.553779511208027,151.3866,151.3866,148.3589,2021,12,22,2
131443.23672947192,18.55593682197663,150.9161,150.9161,147.8978,2021,12,21,1
131405.82215605973,18.55558940863965,150.8826,150.8826,147.8649,2021,12,20,0
131244.4647040781,18.555910167094233,150.464,150.464,147.4547,2021,12,17,4
130991.05151497945,18.55497055828992,150.0244,150.0244,147.0239,2021,12,16,3
131038.3009861239,18.55595575509025,149.9848,149.9848,146.9851,2021,12,15,2
131007.72213926933,18.556044208320593,149.9016,149.9016,146.9035,2021,12,14,1
130921.21552865296,18.55571428215359,149.7531,149.7531,146.758,2021,12,13,0
130856.63061476863,18.55541970040312,149.6494,149.6494,146.6564,2021,12,10,4
131038.68457592971,18.55693786648514,149.8385,149.8385,146.8417,2021,12,8,2
130875.75737820966,18.555450223393507,149.6886,149.6886,146.6948,2021,12,7,1
130759.61698490861,18.555078496316387,149.4786,149.4786,146.489,2021,12,6,0
130709.57506682516,18.555005803577394,149.3751,149.3751,146.3876,2021,12,3,4
130692.0972976178,18.554969505325758,149.3406,149.3406,146.3538,2021,12,2,3
130672.01742549932,18.55489365803837,149.306,149.306,146.3199,2021,12,1,2
130772.91158512149,18.556673712748307,149.2707,149.2707,146.2853,2021,11,30,1
130717.93954756172,18.556063733562695,149.2362,149.2362,146.2515,2021,11,29,0
130647.78839035126,18.555901755716206,149.1003,149.1003,146.1182,2021,11,26,4
130652.97929909597,18.555953308831317,149.1044,149.1044,146.1223,2021,11,25,3
130997.65474728927,18.561384384790312,149.0803,149.0803,146.0987,2021,11,24,2
130959.94854275104,18.56120160740449,149.0217,149.0217,146.0413,2021,11,23,1
130925.32730094664,18.560891938181406,148.9891,148.9891,146.0093,2021,11,22,0
130848.41965663934,18.560579213615945,148.8606,148.8606,145.8834,2021,11,19,4
130807.92362318882,18.560612785598952,148.7635,148.7635,145.7882,2021,11,18,3
130863.53730107559,18.56167893802731,148.7314,148.7314,145.7567,2021,11,17,2
130644.7681892773,18.55945269357681,148.5649,148.5649,145.5936,2021,11,16,1
130623.6703856158,18.55904486574442,148.5775,148.5775,145.6059,2021,11,15,0
129807.93365488105,18.547209905742367,148.4744,148.4744,145.5049,2021,11,12,4
130462.50548947004,18.557515337297477,148.4379,148.4379,145.4692,2021,11,11,3
130358.51001771998,18.557515337297477,148.2014,148.2014,145.2374,2021,11,10,2
130340.90445059832,18.5574764888144,148.1671,148.1671,145.2038,2021,11,9,1
130263.4277205617,18.55651849911442,148.1329,148.1329,145.1702,2021,11,8,0
130205.20509614813,18.55709049138633,147.9158,147.9158,144.9575,2021,11,5,4
130371.87296100336,18.559556956880634,147.9294,147.9294,144.9709,2021,11,4,3
130468.6642928485,18.559656905247635,148.1344,148.1344,145.1717,2021,11,3,2
130384.41650258668,18.55878190686602,148.0726,148.0726,145.1112,2021,11,2,1
130427.09859818242,18.558427497894222,148.2221,148.2221,145.2577,2021,11,1,0
130413.14348063235,18.557864498786845,148.2739,148.2739,145.3084,2021,10,29,4
130466.93711561561,18.55777363784535,148.4097,148.4097,145.4415,2021,10,28,3
130564.36726779632,18.55771831991352,148.6396,148.6396,145.6669,2021,10,27,2
130741.96269836245,18.560672192684578,148.6047,148.6047,145.6326,2021,10,26,1
130658.86347087212,18.559776375783255,148.5488,148.5488,145.5779,2021,10,25,0
130609.6548181259,18.559715001977303,148.4461,148.4461,145.4772,2021,10,22,4
130590.68033228864,18.559522083485344,148.4316,148.4316,145.463,2021,10,21,3
130569.56524305348,18.5592464358878,148.4245,148.4245,145.456,2021,10,20,2
130538.2031264411,18.55922530962511,148.3563,148.3563,145.3892,2021,10,18,0
130596.21410703298,18.559116592497112,148.5044,148.5044,145.5343,2021,10,15,4
130856.13823325216,18.56243228602163,148.6026,148.6026,145.6305,2021,10,13,2
130835.88736417085,18.562303056070466,148.5758,148.5758,145.6043,2021,10,12,1
