Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Umoja Fund,270354791836.07,346995380.02,779.1308,779.1308,771.3395,2022-01-06
Umoja Fund,270294635112.01,346978291.73,778.9958,778.9958,771.2059,2022-01-05
Umoja Fund,269771207099.01,347011676.16,777.4125,777.4125,769.6384,2022-01-04
Umoja Fund,269615703800.92,346975342.64,777.0457,777.0457,769.2753,2022-01-03
Umoja Fund,269464695816.83,346944029.8,776.6806,776.6806,768.9138,2021-12-31
Umoja Fund,269426072094.83,346949780.84,776.5564,776.5564,768.7908,2021-12-30
Umoja Fund,269366758910.14,347042051.64,776.179,776.179,768.4172,2021-12-29
Umoja Fund,269640856685.72,347029670.89,776.9965,776.9965,769.2266,2021-12-28
Umoja Fund,269597943709.28,347029275.87,776.8738,776.8738,769.105,2021-12-27
Umoja Fund,269471313061.72,347024517.66,776.5195,776.5195,768.7543,2021-12-24
Umoja Fund,269065305483.93,347009545.84,775.383,775.383,767.6292,2021-12-23
Umoja Fund,269001895854.38,346982591.78,775.2605,775.2605,767.5079,2021-12-22
Umoja Fund,269333904977.32,347321566.88,775.4598,775.4598,767.7052,2021-12-21
Umoja Fund,269280626265.0,347302236.89,775.3495,775.3495,767.596,2021-12-20
Umoja Fund,268042523312.22,347276420.49,771.842,771.842,764.1236,2021-12-17
Umoja Fund,267505308491.03,347270481.31,770.3082,770.3082,762.6051,2021-12-16
Umoja Fund,267559275112.72,347338895.32,770.3119,770.3119,762.6088,2021-12-15
Umoja Fund,267496317185.79,347318241.41,770.1764,770.1764,762.4746,2021-12-14
Umoja Fund,267165520051.54,347297462.46,769.27,769.27,761.5773,2021-12-13
Umoja Fund,267015688808.02,347268997.21,768.9016,768.9016,761.2126,2021-12-10
Umoja Fund,267313659291.41,347367364.02,769.5417,769.5417,761.8462,2021-12-08
Umoja Fund,267151908603.41,347363171.75,769.0853,769.0853,761.3944,2021-12-07
Umoja Fund,266951289891.05,347344414.33,768.5493,768.5493,760.8638,2021-12-06
Umoja Fund,266824697646.79,347338367.71,768.1982,768.1982,760.5162,2021-12-03
Umoja Fund,266740899683.83,347326694.66,767.9827,767.9827,760.3029,2021-12-02
Umoja Fund,266697318088.15,347325591.93,767.8597,767.8597,760.1811,2021-12-01
Umoja Fund,266774175258.18,347481754.73,767.7358,767.7358,760.0584,2021-11-30
Umoja Fund,266691166370.64,347429287.52,767.6128,767.6128,759.9367,2021-11-29
Umoja Fund,266544164364.86,347423547.82,767.2024,767.2024,759.5303,2021-11-26
Umoja Fund,266533473475.08,347391543.59,767.2423,767.2423,759.5698,2021-11-25
Umoja Fund,266682539821.33,347571138.59,767.2747,767.2747,759.6019,2021-11-24
Umoja Fund,266637007281.23,347569683.2,767.1469,767.1469,759.4754,2021-11-23
Umoja Fund,266582568137.98,347550573.52,767.0325,767.0325,759.3621,2021-11-22
Umoja Fund,266428365857.32,347520145.97,766.6559,766.6559,758.9893,2021-11-19
Umoja Fund,266331684753.58,347525628.63,766.3656,766.3656,758.7019,2021-11-18
Umoja Fund,266389988395.52,347655466.91,766.2471,766.2471,758.5846,2021-11-17
Umoja Fund,266089968896.66,347646938.05,765.4029,765.4029,757.7489,2021-11-16
Umoja Fund,265627092320.96,347526954.5,764.3352,764.3352,756.6919,2021-11-15
Umoja Fund,265494135881.94,347517123.01,763.9743,763.9743,756.3345,2021-11-12
Umoja Fund,265509845230.54,347592511.69,763.8538,763.8538,756.2152,2021-11-11
Umoja Fund,265063529736.41,347587541.72,762.5806,762.5806,754.9548,2021-11-10
Umoja Fund,265015065158.13,347578619.07,762.4608,762.4608,754.8362,2021-11-09
Umoja Fund,264957975291.18,347560079.02,762.3372,762.3372,754.7138,2021-11-08
Umoja Fund,264665366568.44,347552741.61,761.5114,761.5114,753.8963,2021-11-05
Umoja Fund,264966076935.56,347770536.31,761.8992,761.8992,754.2802,2021-11-04
Umoja Fund,265257843968.97,347764623.16,762.7511,762.7511,755.1236,2021-11-03
Umoja Fund,265208292373.98,347755427.18,762.6288,762.6288,755.0025,2021-11-02
Umoja Fund,265311870490.28,347734023.56,762.9736,762.9736,755.3438,2021-11-01
Umoja Fund,265398223449.94,347716097.16,763.2613,763.2613,755.6286,2021-10-29
Umoja Fund,265537854601.57,347709800.77,763.6766,763.6766,756.0399,2021-10-28
Umoja Fund,266028581533.35,347693040.57,765.1248,765.1248,757.4736,2021-10-27
Umoja Fund,266295501312.55,348094993.26,765.0081,765.0081,757.3581,2021-10-26
Umoja Fund,266248837715.09,348087182.39,764.8912,764.8912,757.2423,2021-10-25
Umoja Fund,266127194499.0,348087369.58,764.5414,764.5414,756.896,2021-10-22
Umoja Fund,266066596400.13,348066028.1,764.4141,764.4141,756.77,2021-10-21
Umoja Fund,266028833415.44,348065576.71,764.3066,764.3066,756.6636,2021-10-20
Umoja Fund,265941377059.59,348059192.8,764.0694,764.0694,756.4287,2021-10-18
Umoja Fund,266371470300.73,348356679.01,764.6515,764.6515,757.005,2021-10-15
Umoja Fund,266397453390.56,348355597.83,764.7285,764.7285,757.0812,2021-10-13
Umoja Fund,266341727854.98,348336246.53,764.611,764.611,756.9649,2021-10-12
Umoja Fund,266563640291.56,348311585.04,765.3023,765.3023,757.6492,2021-10-11
Umoja Fund,266552625240.15,348435856.0,764.9977,764.9977,757.3477,2021-10-08
Umoja Fund,266684451823.61,348429387.83,765.3902,765.3902,757.7363,2021-10-07
Umoja Fund,266526460313.95,348506548.96,764.7674,764.7674,757.1198,2021-10-06
Umoja Fund,266433576657.83,348438663.21,764.6499,764.6499,757.0034,2021-10-05
Umoja Fund,266372218025.36,348424229.19,764.5054,764.5054,756.8604,2021-10-04
Umoja Fund,266198272335.04,348410609.15,764.0361,764.0361,756.3957,2021-10-01
Umoja Fund,266255262573.56,348541438.04,763.9128,763.9128,756.2737,2021-09-30
Umoja Fund,266198895545.09,348523779.79,763.7898,763.7898,756.1519,2021-09-29
Umoja Fund,266137451487.3,348496992.96,763.6722,763.6722,756.0354,2021-09-28
Umoja Fund,266352498479.86,348462624.6,764.3646,764.3646,756.721,2021-09-27
Umoja Fund,266363865540.43,348444669.46,764.4366,764.4366,756.7923,2021-09-24
Umoja Fund,266427248417.0,348582338.16,764.3165,764.3165,756.6734,2021-09-23
Umoja Fund,266378757776.54,348573594.07,764.1966,764.1966,756.5546,2021-09-22
Umoja Fund,266332153614.89,348566685.05,764.0781,764.0781,756.4373,2021-09-21
Umoja Fund,266274373586.67,348545805.76,763.958,763.958,756.3185,2021-09-20
Umoja Fund,266149957170.9,348539476.59,763.615,763.615,755.9788,2021-09-17
Umoja Fund,266304535788.59,348678934.79,763.7529,763.7529,756.1153,2021-09-16
Umoja Fund,266368218564.98,348814562.12,763.6385,763.6385,756.0021,2021-09-15
Umoja Fund,266203102109.06,348652039.85,763.5209,763.5209,755.8856,2021-09-14
Umoja Fund,266136996444.26,348617629.33,763.4066,763.4066,755.7725,2021-09-13
Umoja Fund,266015527787.43,348615113.43,763.0637,763.0637,755.433,2021-09-10
Umoja Fund,265962247282.39,348597512.98,762.9494,762.9494,755.3199,2021-09-09
Umoja Fund,265911874929.75,348586619.63,762.8287,762.8287,755.2004,2021-09-08
Umoja Fund,264975623745.7,348645634.18,760.0142,760.0142,752.414,2021-09-07
Umoja Fund,264920963263.85,348626238.75,759.8997,759.8997,752.3007,2021-09-06
Umoja Fund,264789004691.02,348610575.89,759.5553,759.5553,751.9597,2021-09-03
Umoja Fund,264720099917.66,348572486.69,759.4406,759.4406,751.8462,2021-09-02
Umoja Fund,264589395706.82,348568957.02,759.0733,759.0733,751.4826,2021-09-01
Umoja Fund,264579967309.86,348609259.91,758.9585,758.9585,751.3689,2021-08-31
Umoja Fund,264527416416.87,348592767.19,758.8437,758.8437,751.2552,2021-08-30
Umoja Fund,264569709181.25,348588255.7,758.9748,758.9748,751.3851,2021-08-27
Umoja Fund,264032049330.86,348433937.07,757.7679,757.7679,750.1902,2021-08-26
Umoja Fund,264161557508.72,348661133.93,757.6456,757.6456,750.0691,2021-08-25
Umoja Fund,260421956897.4,348646363.65,746.9516,746.9516,739.4821,2021-08-24
Umoja Fund,260379513582.23,348631219.67,746.8623,746.8623,739.3937,2021-08-23
Umoja Fund,260418667467.8,348611891.86,747.016,747.016,739.5459,2021-08-20
Umoja Fund,260373745556.28,348606399.65,746.8989,746.8989,739.4299,2021-08-19
Umoja Fund,260372553463.64,348658784.55,746.7833,746.7833,739.3155,2021-08-18
Umoja Fund,260575874724.35,348650191.3,747.3849,747.3849,739.911,2021-08-17
Umoja Fund,260506962969.41,348609697.01,747.274,747.274,739.8013,2021-08-16
Umoja Fund,260378304720.33,348606810.54,746.9111,746.9111,739.442,2021-08-13
Umoja Fund,260471532851.96,348785564.98,746.7956,746.7956,739.3277,2021-08-12
Umoja Fund,260422003680.49,348777845.0,746.6701,746.6701,739.2034,2021-08-11
Umoja Fund,260378843756.92,348773892.63,746.5549,746.5549,739.0893,2021-08-10
Umoja Fund,260332244712.97,348763002.06,746.4446,746.4446,738.9801,2021-08-09
Umoja Fund,260200659547.24,348748988.83,746.0972,746.0972,738.6363,2021-08-06
Umoja Fund,260191700431.22,348790897.24,745.9819,745.9819,738.5221,2021-08-05
Umoja Fund,260230884941.59,348781136.42,746.1151,746.1151,738.654,2021-08-04
Umoja Fund,260168202568.11,348751121.52,745.9996,745.9996,738.5396,2021-08-03
Umoja Fund,260098068600.93,348701598.69,745.9044,745.9044,738.4454,2021-08-02
Umoja Fund,260132659639.19,348919277.84,745.5382,745.5382,738.0828,2021-07-30
Umoja Fund,260103395160.95,348931986.15,745.4272,745.4272,737.9729,2021-07-29
Umoja Fund,260147974179.63,348928308.35,745.5628,745.5628,738.1072,2021-07-28
Umoja Fund,260093372019.97,348908168.88,745.4494,745.4494,737.9949,2021-07-27
Umoja Fund,259588197065.24,348949788.43,743.9128,743.9128,736.4736,2021-07-26
Umoja Fund,259012412580.68,348943985.19,742.275,742.275,734.8523,2021-07-23
Umoja Fund,258968072927.52,348934824.09,742.1675,742.1675,734.7458,2021-07-22
Umoja Fund,258934646500.77,348998879.9,741.9355,741.9355,734.5161,2021-07-20
Umoja Fund,258255605920.45,348984848.85,740.0195,740.0195,732.6193,2021-07-19
Umoja Fund,258121462864.02,348968893.02,739.669,739.669,732.2723,2021-07-16
Umoja Fund,258091198621.05,348964867.77,739.5908,739.5908,732.1949,2021-07-15
Umoja Fund,258035689700.95,348957016.14,739.4483,739.4483,732.0539,2021-07-14
Umoja Fund,257992892080.4,348954861.8,739.3303,739.3303,731.937,2021-07-13
Umoja Fund,257983461695.12,349004388.7,739.1983,739.1983,731.8063,2021-07-12
Umoja Fund,257764808963.74,348994181.83,738.5934,738.5934,731.2075,2021-07-09
Umoja Fund,257727256335.33,348989962.03,738.4948,738.4948,731.1098,2021-07-08
Umoja Fund,257722409768.61,348968484.97,738.5263,738.5263,731.1411,2021-07-06
Umoja Fund,257660892533.1,348937723.81,738.4151,738.4151,731.031,2021-07-05
Umoja Fund,257499484281.63,348923096.84,737.9835,737.9835,730.6036,2021-07-02
Umoja Fund,257808978307.85,348926604.35,738.8631,738.8631,731.4744,2021-07-01
Umoja Fund,258330517227.22,349094392.2,740.0019,740.0019,732.6019,2021-06-30
Umoja Fund,258281844230.97,349087122.23,739.8779,739.8779,732.4791,2021-06-29
Umoja Fund,258070667943.98,349075778.1,739.297,739.297,731.904,2021-06-28
Umoja Fund,257568982560.81,349066431.54,737.8796,737.8796,730.5008,2021-06-25
Umoja Fund,257544716791.88,349062408.43,737.8185,737.8185,730.4404,2021-06-24
Umoja Fund,257868397552.68,349551497.53,737.7122,737.7122,730.3351,2021-06-23
Umoja Fund,257325085614.27,349544004.71,736.1736,736.1736,728.8119,2021-06-22
Umoja Fund,257274880473.27,349536787.08,736.0452,736.0452,736.0452,2021-06-21
Umoja Fund,257143453949.24,349528078.48,735.6875,735.6875,728.3307,2021-06-18
Umoja Fund,257084579968.08,349507959.05,735.5614,735.5614,728.2058,2021-06-17
Umoja Fund,257483900614.2,349687857.73,736.325,736.325,728.9617,2021-06-16
Umoja Fund,257442599180.16,349687049.53,736.2086,736.2086,728.8465,2021-06-15
Umoja Fund,257393847253.87,349670438.48,736.1041,736.1041,728.7431,2021-06-14
Umoja Fund,257272370092.64,349671116.34,735.7553,735.7553,728.3977,2021-06-11
Umoja Fund,257228486827.96,349653158.85,735.6676,735.6676,728.3109,2021-06-10
Umoja Fund,257327491747.37,349829682.41,735.5794,735.5794,728.2236,2021-06-09
Umoja Fund,257285167035.48,349813839.66,735.4917,735.4917,728.1368,2021-06-08
Umoja Fund,257246534908.33,349803019.42,735.404,735.404,728.0499,2021-06-07
Umoja Fund,256827612460.38,349763646.56,734.289,734.289,726.9462,2021-06-04
Umoja Fund,256784998370.83,349747421.98,734.2013,734.2013,726.8592,2021-06-03
Umoja Fund,256405597176.01,349719012.04,733.176,733.176,725.8443,2021-06-02
Umoja Fund,256325742539.67,349845054.11,732.6836,732.6836,725.3568,2021-06-01
Umoja Fund,256282094056.93,349838068.4,732.5735,732.5735,725.2478,2021-05-31
Umoja Fund,255941895441.47,349540365.97,732.2241,732.2241,724.9019,2021-05-28
Umoja Fund,255263626553.8,349537413.76,730.2899,730.2899,722.987,2021-05-27
Umoja Fund,255457641790.34,349738643.74,730.4244,730.4244,723.1202,2021-05-26
Umoja Fund,255404049299.98,349721271.25,730.3074,730.3074,723.0044,2021-05-25
Umoja Fund,255340326852.03,349694805.94,730.1805,730.1805,722.8787,2021-05-24
Umoja Fund,255209627351.71,349685024.59,729.8272,729.8272,722.5289,2021-05-21
Umoja Fund,255135048868.28,349636353.69,729.7154,729.7154,722.4183,2021-05-20
Umoja Fund,255115708143.41,349721220.51,729.4831,729.4831,722.1882,2021-05-19
Umoja Fund,254990811749.8,349724506.26,729.1191,729.1191,721.8279,2021-05-18
Umoja Fund,253866701967.18,349528355.16,726.3122,726.3122,719.0491,2021-05-13
Umoja Fund,253817496774.02,349517464.4,726.194,726.194,718.9321,2021-05-12
Umoja Fund,253585671055.67,349571375.53,725.4189,725.4189,718.1647,2021-05-11
Umoja Fund,253538271363.2,349560256.14,725.3063,725.3063,718.0533,2021-05-10
Umoja Fund,253140096372.88,349546873.05,724.195,724.195,716.953,2021-05-07
Umoja Fund,253098564205.01,349541423.91,724.0875,724.0875,716.8466,2021-05-06
Umoja Fund,252514904984.64,349640025.28,722.214,722.214,722.214,2021-05-05
Umoja Fund,252468865677.83,349631154.76,722.1006,722.1006,714.8796,2021-05-04
Umoja Fund,252409161177.42,349603385.14,721.9872,721.9872,714.7673,2021-05-03
Umoja Fund,251783175722.71,349589217.17,720.2258,720.2258,713.0235,2021-04-30
Umoja Fund,248759953899.17,349574463.31,711.6079,711.6079,704.4918,2021-04-29
Umoja Fund,248688939972.67,349566146.58,711.4217,711.4217,704.3075,2021-04-28
Umoja Fund,247424159502.75,349628391.22,707.6775,707.6775,700.6008,2021-04-27
Umoja Fund,247254786134.92,349617555.72,707.215,707.215,700.1429,2021-04-23
Umoja Fund,246773522536.79,349616821.94,705.84,705.84,698.7816,2021-04-22
Umoja Fund,246643376205.4,349609605.23,705.4823,705.4823,698.4274,2021-04-21
Umoja Fund,245837298914.86,349894374.99,702.6043,702.6043,695.5783,2021-04-20
Umoja Fund,245795502030.8,349891990.32,702.4897,702.4897,695.4648,2021-04-19
Umoja Fund,245668027446.81,349882509.37,702.1444,702.1444,695.1229,2021-04-16
Umoja Fund,245620805189.42,349874479.75,702.0255,702.0255,695.0052,2021-04-15
Umoja Fund,245585547971.99,349881545.63,701.9105,701.9105,694.8914,2021-04-14
Umoja Fund,245641174255.73,350022587.86,701.7866,701.7866,694.7688,2021-04-13
Umoja Fund,245859062733.53,350012695.33,702.429,702.429,695.4047,2021-04-12
Umoja Fund,245730303776.5,350002627.93,702.0813,702.0813,695.0605,2021-04-09
Umoja Fund,245682986461.56,349992821.19,701.9658,701.9658,694.9461,2021-04-08
Umoja Fund,245576863414.34,349959896.35,701.7286,701.7286,694.7113,2021-04-06
Umoja Fund,242731023251.69,349950956.46,693.6144,693.6144,686.6783,2021-04-01
Umoja Fund,242765417429.49,350060855.66,693.4949,693.4949,686.5599,2021-03-31
Umoja Fund,242719027554.14,350053751.24,693.3765,693.3765,686.4427,2021-03-30
Umoja Fund,242666689614.41,350038567.54,693.257,693.257,686.3244,2021-03-29
Umoja Fund,242489501918.09,350023591.31,692.7805,692.7805,685.8526,2021-03-25
Umoja Fund,242508816373.02,350113675.64,692.6574,692.6574,685.7308,2021-03-24
Umoja Fund,242456988736.6,350099127.7,692.5381,692.5381,685.6127,2021-03-23
Umoja Fund,241498734046.47,350083580.17,689.8317,689.8317,682.9333,2021-03-19
Umoja Fund,241152659967.8,350078665.29,688.8528,688.8528,681.9642,2021-03-18
Umoja Fund,241164651006.29,350158786.13,688.7294,688.7294,681.8421,2021-03-17
Umoja Fund,254041916587.32,349553335.56,726.7615,726.7615,719.4939,2021-03-17
Umoja Fund,241115715482.56,350150396.85,688.6061,688.6061,681.7201,2021-03-16
Umoja Fund,240980392942.31,350139254.4,688.2416,688.2416,681.3592,2021-03-15
Umoja Fund,240845135740.84,350134038.98,687.8655,687.8655,680.9869,2021-03-12
Umoja Fund,240805668017.66,350139373.97,687.7423,687.7423,680.8649,2021-03-11
Umoja Fund,240839514033.74,350251362.37,687.6191,687.6191,680.7429,2021-03-10
Umoja Fund,240795511216.63,350252190.61,687.4918,687.4918,680.6169,2021-03-09
Umoja Fund,240749967530.05,350247233.29,687.3715,687.3715,680.4978,2021-03-08
Umoja Fund,240609468404.93,350229862.49,687.0044,687.0044,680.1344,2021-03-05
Umoja Fund,240727140654.62,350462850.54,686.8835,686.8835,680.0146,2021-03-04
Umoja Fund,240589248948.14,350454460.23,686.5065,686.5065,679.6414,2021-03-03
Umoja Fund,240541946044.41,350448601.26,686.383,686.383,679.5191,2021-03-02
Umoja Fund,240431766109.88,350402960.55,686.1579,686.1579,679.2963,2021-03-01
Umoja Fund,240301444065.36,350399893.08,685.792,685.792,678.9341,2021-02-26
Umoja Fund,240255301625.75,350395730.15,685.6685,685.6685,678.8118,2021-02-25
Umoja Fund,240370275802.19,350571754.55,685.6521,685.6521,678.7956,2021-02-24
Umoja Fund,240326862798.29,350571520.86,685.5288,685.5288,678.6735,2021-02-23
Umoja Fund,240279363568.95,350565330.02,685.4054,685.4054,678.5513,2021-02-22
Umoja Fund,240141735325.92,350550410.63,685.0419,685.0419,678.1915,2021-02-19
Umoja Fund,240106179209.5,350562346.63,684.9172,684.9172,678.068,2021-02-18
Umoja Fund,240117199553.69,350641371.29,684.7943,684.7943,677.9463,2021-02-17
Umoja Fund,240073048143.12,350639450.38,684.6721,684.6721,677.8254,2021-02-16
Umoja Fund,240026552063.15,350634980.16,684.5482,684.5482,677.7027,2021-02-15
Umoja Fund,239282124848.6,350630363.86,682.4341,682.4341,675.6098,2021-02-12
Umoja Fund,239329062574.09,350774096.67,682.2883,682.2883,675.4654,2021-02-11
Umoja Fund,239282876902.31,350768732.92,682.1671,682.1671,675.3454,2021-02-10
Umoja Fund,239234067177.21,350760129.19,682.0446,682.0446,675.2242,2021-02-09
Umoja Fund,239172253087.34,350733810.36,681.9196,681.9196,675.1004,2021-02-08
Umoja Fund,239303584705.65,350728767.22,682.3038,682.3038,675.4808,2021-02-05
Umoja Fund,239350412935.55,350860480.16,682.1812,682.1812,675.3594,2021-02-04
Umoja Fund,239220442078.57,350731772.88,682.0609,682.0609,675.2403,2021-02-03
Umoja Fund,239178617720.23,350732820.33,681.9397,681.9397,675.1203,2021-02-02
Umoja Fund,239127543291.57,350719724.12,681.8195,681.8195,675.0013,2021-02-01
Umoja Fund,239022998680.11,350753332.72,681.4561,681.4561,674.6415,2021-01-29
Umoja Fund,238977060655.77,350746856.14,681.3377,681.3377,674.5243,2021-01-28
Umoja Fund,238906123045.25,350701304.0,681.2239,681.2239,674.4117,2021-01-27
Umoja Fund,238859322408.68,350694781.96,681.1032,681.1032,674.2921,2021-01-26
Umoja Fund,238811083566.58,350686151.78,680.9824,680.9824,674.1725,2021-01-25
Umoja Fund,238682279764.78,350682458.37,680.6222,680.6222,673.816,2021-01-22
Umoja Fund,238763796492.42,350864377.79,680.5017,680.5017,673.6967,2021-01-21
Umoja Fund,238716998379.92,350857443.23,680.3817,680.3817,673.5779,2021-01-20
Umoja Fund,238650537367.4,350822590.06,680.2599,680.2599,673.4573,2021-01-19
Umoja Fund,238497926022.74,350789844.54,679.8883,679.8883,673.0895,2021-01-18
Umoja Fund,238287876877.28,350800654.94,679.2686,679.2686,672.4759,2021-01-15
Umoja Fund,238174179718.75,350827020.48,678.8935,678.8935,672.1046,2021-01-14
Umoja Fund,238223846244.78,351092523.21,678.5216,678.5216,671.7363,2021-01-13
Umoja Fund,238043780308.63,351081240.24,678.0305,678.0305,671.2502,2021-01-11
Umoja Fund,237823822387.79,351073361.94,677.4192,677.4192,670.645,2021-01-08
Umoja Fund,237687274034.76,351064349.02,677.0476,677.0476,670.2771,2021-01-07
Umoja Fund,237638507850.36,351053539.11,676.9295,676.9295,670.1602,2021-01-06
Umoja Fund,237587473887.85,351039206.01,676.8118,676.8118,670.0437,2021-01-05
Umoja Fund,237531665653.17,351149137.37,676.441,676.441,669.6766,2021-01-04
Umoja Fund,237355417114.08,351137780.87,675.9609,675.9609,669.2013,2020-12-31
Umoja Fund,237309570785.79,351132598.02,675.8403,675.8403,669.0819,2020-12-30
Umoja Fund,237283658615.95,351156543.68,675.7205,675.7205,668.9632,2020-12-29
Umoja Fund,237237782636.6,351151338.53,675.5998,675.5998,668.8438,2020-12-28
Umoja Fund,237107127663.39,351207833.84,675.1191,675.1191,668.3679,2020-12-24
Umoja Fund,237058949024.84,351198703.77,674.9995,674.9995,668.2495,2020-12-23
Umoja Fund,237095109829.47,351173973.25,675.15,675.15,668.3985,2020-12-22
Umoja Fund,237040663080.53,351153440.97,675.0344,675.0344,668.2841,2020-12-21
Umoja Fund,237040663080.53,351153440.97,675.0344,675.0344,668.2841,2020-12-20
Umoja Fund,236947883914.52,351202458.33,674.676,674.676,667.9293,2020-12-18
Umoja Fund,236903706982.8,351196157.76,674.5624,674.5624,667.8167,2020-12-16
Umoja Fund,236863986949.28,351198055.37,674.4456,674.4456,667.7012,2020-12-15
Umoja Fund,237014746662.11,351870244.35,673.5856,673.5856,666.8498,2020-12-14
Umoja Fund,236909580522.82,351857774.62,673.3106,673.3106,666.5775,2020-12-13
Umoja Fund,236780716800.61,351850070.56,672.9591,672.9591,666.2295,2020-12-10
Umoja Fund,236644799733.35,351840146.26,672.5918,672.5918,665.8659,2020-12-09
Umoja Fund,236556447677.47,351830454.38,672.3592,672.3592,665.6356,2020-12-07
Umoja Fund,236619213331.03,351985437.26,672.2415,672.2415,665.5191,2020-12-06
Umoja Fund,236489590229.17,351976685.06,671.8899,671.8899,665.171,2020-12-03
Umoja Fund,236235829283.02,351969151.92,671.1833,671.1833,664.4715,2020-12-02
Umoja Fund,236184082039.78,351954714.37,671.0638,671.0638,664.3532,2020-12-01
Umoja Fund,236160906037.44,351981991.0,670.946,670.946,664.2365,2020-11-30
Umoja Fund,236171172209.04,352059032.97,670.8283,670.8283,664.12,2020-11-29
Umoja Fund,236017457137.48,352014526.91,670.4765,670.4765,663.7717,2020-11-26
Umoja Fund,235975127875.17,352013005.3,670.3591,670.3591,663.6555,2020-11-25
Umoja Fund,235835054239.51,351996955.09,669.9917,669.9917,663.2918,2020-11-24
Umoja Fund,235772372516.19,351992772.49,669.8216,669.8216,663.1234,2020-11-23
Umoja Fund,235773283182.65,352059195.63,669.6978,669.6978,663.0009,2020-11-22
Umoja Fund,235611274912.13,352051467.97,669.2524,669.2524,662.5598,2020-11-19
Umoja Fund,235567840497.73,352049358.08,669.133,669.133,662.4417,2020-11-18
Umoja Fund,234921005540.76,352044448.03,667.305,667.305,660.6319,2020-11-17
Umoja Fund,234510113252.62,352075422.03,666.0792,666.0792,659.4184,2020-11-16
Umoja Fund,234490681451.21,352108683.57,665.9611,665.9611,659.3015,2020-11-15
Umoja Fund,234363940546.77,352099860.18,665.6178,665.6178,658.9616,2020-11-12
Umoja Fund,234320539634.42,352096115.24,665.5016,665.5016,658.8466,2020-11-11
Umoja Fund,234388587794.48,352258558.87,665.3879,665.3879,658.734,2020-11-10
Umoja Fund,234253212162.47,352246772.46,665.0259,665.0259,658.3756,2020-11-09
Umoja Fund,234301823914.15,352247479.79,665.1625,665.1625,658.5109,2020-11-08
Umoja Fund,234184140190.85,352239223.1,664.844,664.844,658.1956,2020-11-05
Umoja Fund,234192708404.53,352235227.21,664.8759,664.8759,658.2271,2020-11-04
Umoja Fund,233994742149.68,351996604.52,664.7642,664.7642,658.1166,2020-11-03
Umoja Fund,233752793274.97,351995307.83,664.0793,664.0793,657.4385,2020-11-02
Umoja Fund,233724965345.81,352009019.91,663.9744,663.9744,657.3346,2020-11-01
Umoja Fund,233604900183.06,352006046.25,663.6389,663.6389,657.0025,2020-10-29
Umoja Fund,233327547805.05,352031487.49,662.8031,662.8031,656.175,2020-10-26
Umoja Fund,233543931458.36,352468435.7,662.5953,662.5953,655.9694,2020-10-25
Umoja Fund,233336798933.99,352466969.19,662.0104,662.0104,655.3903,2020-10-22
Umoja Fund,233308197621.0,352483334.3,661.8985,661.8985,655.2795,2020-10-21
Umoja Fund,233228769086.2,352475581.96,661.6877,661.6877,655.0709,2020-10-20
Umoja Fund,233191753566.84,352612616.03,661.3256,661.3256,654.7124,2020-10-19
Umoja Fund,233149879413.48,352608629.87,661.2143,661.2143,654.6022,2020-10-18
Umoja Fund,233026288346.23,352599451.8,660.881,660.881,654.2722,2020-10-15
Umoja Fund,232988830956.5,352596650.59,660.78,660.78,654.1722,2020-10-14
Umoja Fund,232894126327.92,352571926.06,660.5578,660.5578,653.9522,2020-10-12
Umoja Fund,231172116822.65,352679856.19,655.473,655.473,648.9183,2020-10-11
Umoja Fund,231021034246.61,352679856.19,655.0446,655.0446,648.4942,2020-10-08
Umoja Fund,230980840310.79,352678563.86,654.933,654.933,648.3837,2020-10-07
Umoja Fund,230731204443.03,352672224.54,654.237,654.237,647.6946,2020-10-06
Umoja Fund,230688344219.14,352670036.89,654.1195,654.1195,647.5783,2020-10-05
Umoja Fund,230688994271.81,352728156.24,654.0136,654.0136,647.4734,2020-10-04
Umoja Fund,230563449904.87,352716741.92,653.6788,653.6788,647.142,2020-10-01
Umoja Fund,230322740853.78,352712406.27,653.0044,653.0044,646.4743,2020-09-30
Umoja Fund,230282764079.71,352711496.3,652.8927,652.8927,646.3638,2020-09-29
Umoja Fund,229838854377.97,352833578.76,651.4087,651.4087,644.8946,2020-09-28
Umoja Fund,228934586464.57,352904713.05,648.715,648.715,642.2279,2020-09-27
Umoja Fund,228568491351.72,352894827.69,647.6958,647.6958,641.2188,2020-09-24
Umoja Fund,228275205752.28,352912079.8,646.8331,646.8331,640.3647,2020-09-23
Umoja Fund,228230657196.83,352904742.12,646.7203,646.7203,640.2531,2020-09-22
Umoja Fund,228186931330.55,352898696.35,646.6075,646.6075,640.1414,2020-09-21
Umoja Fund,229203335048.82,353251247.8,648.8394,648.8394,642.351,2020-09-20
Umoja Fund,229864203642.88,353266789.35,650.6816,650.6816,644.1748,2020-09-17
Umoja Fund,229824806149.18,353267401.53,650.569,650.569,644.0633,2020-09-16
Umoja Fund,229777371783.54,353255658.55,650.4563,650.4563,643.9517,2020-09-15
Umoja Fund,230210915924.43,353982534.71,650.3454,650.3454,643.842,2020-09-14
Umoja Fund,230285499841.16,354157123.17,650.2354,650.2354,643.733,2020-09-13
